Scheme Code;Net Asset Value;Repurchase Price;Sale Price;Date
100471;Franklin India Bluechip Fund-Growth;189.8580;187.9594;189.8580;17-May-2010
100471;Franklin India Bluechip Fund-Growth;190.4310;188.5267;190.4310;18-May-2010
100471;Franklin India Bluechip Fund-Growth;185.9033;184.0443;185.9033;19-May-2010
100471;Franklin India Bluechip Fund-Growth;186.6890;184.8221;186.6890;20-May-2010
100471;Franklin India Bluechip Fund-Growth;185.1069;183.2558;185.1069;21-May-2010
100471;Franklin India Bluechip Fund-Growth;185.4479;183.5934;185.4479;24-May-2010
100471;Franklin India Bluechip Fund-Growth;181.5518;179.7363;181.5518;25-May-2010
100471;Franklin India Bluechip Fund-Growth;184.4014;182.5574;184.4014;26-May-2010
100471;Franklin India Bluechip Fund-Growth;186.6514;184.7849;186.6514;27-May-2010
100471;Franklin India Bluechip Fund-Growth;188.3384;186.4550;188.3384;28-May-2010
100471;Franklin India Bluechip Fund-Growth;189.1417;187.2503;189.1417;31-May-2010
100471;Franklin India Bluechip Fund-Growth;186.0045;184.1445;186.0045;01-Jun-2010
100471;Franklin India Bluechip Fund-Growth;187.6059;185.7298;187.6059;02-Jun-2010
100471;Franklin India Bluechip Fund-Growth;190.4561;188.5515;190.4561;03-Jun-2010
100471;Franklin India Bluechip Fund-Growth;190.9341;189.0248;190.9341;04-Jun-2010
100471;Franklin India Bluechip Fund-Growth;187.9467;186.0672;187.9467;07-Jun-2010
100471;Franklin India Bluechip Fund-Growth;186.2936;184.4307;186.2936;08-Jun-2010
100471;Franklin India Bluechip Fund-Growth;188.0836;186.2028;188.0836;09-Jun-2010
100471;Franklin India Bluechip Fund-Growth;190.8499;188.9414;190.8499;10-Jun-2010
100471;Franklin India Bluechip Fund-Growth;191.6112;189.6951;191.6112;11-Jun-2010
100471;Franklin India Bluechip Fund-Growth;193.4475;191.5130;193.4475;14-Jun-2010
100471;Franklin India Bluechip Fund-Growth;193.6569;191.7203;193.6569;15-Jun-2010
100471;Franklin India Bluechip Fund-Growth;194.4175;192.4733;194.4175;16-Jun-2010
100471;Franklin India Bluechip Fund-Growth;195.6475;193.6910;195.6475;17-Jun-2010
100471;Franklin India Bluechip Fund-Growth;194.7086;192.7615;194.7086;18-Jun-2010
100471;Franklin India Bluechip Fund-Growth;197.2176;195.2454;197.2176;21-Jun-2010
100471;Franklin India Bluechip Fund-Growth;195.9691;194.0094;195.9691;22-Jun-2010
100471;Franklin India Bluechip Fund-Growth;196.7906;194.8227;196.7906;23-Jun-2010
100471;Franklin India Bluechip Fund-Growth;196.2531;194.2906;196.2531;24-Jun-2010
100471;Franklin India Bluechip Fund-Growth;195.2411;193.2887;195.2411;25-Jun-2010
100471;Franklin India Bluechip Fund-Growth;197.1716;195.1999;197.1716;28-Jun-2010
100471;Franklin India Bluechip Fund-Growth;195.3143;193.3612;195.3143;29-Jun-2010
100471;Franklin India Bluechip Fund-Growth;196.4388;194.4744;196.4388;30-Jun-2010
100471;Franklin India Bluechip Fund-Growth;195.0304;193.0801;195.0304;01-Jul-2010
100471;Franklin India Bluechip Fund-Growth;194.2595;192.3169;194.2595;02-Jul-2010
100471;Franklin India Bluechip Fund-Growth;194.6076;192.6615;194.6076;05-Jul-2010
100471;Franklin India Bluechip Fund-Growth;196.3385;194.3751;196.3385;06-Jul-2010
100471;Franklin India Bluechip Fund-Growth;195.2892;193.3363;195.2892;07-Jul-2010
100471;Franklin India Bluechip Fund-Growth;197.3976;195.4236;197.3976;08-Jul-2010
100471;Franklin India Bluechip Fund-Growth;200.0902;198.0893;200.0902;09-Jul-2010
100471;Franklin India Bluechip Fund-Growth;201.0743;199.0636;201.0743;12-Jul-2010
100471;Franklin India Bluechip Fund-Growth;201.1522;199.1407;201.1522;13-Jul-2010
100471;Franklin India Bluechip Fund-Growth;200.0851;198.0842;200.0851;14-Jul-2010
100471;Franklin India Bluechip Fund-Growth;199.3008;197.3078;199.3008;15-Jul-2010
100471;Franklin India Bluechip Fund-Growth;200.6159;198.6097;200.6159;16-Jul-2010
100471;Franklin India Bluechip Fund-Growth;200.5319;198.5266;200.5319;19-Jul-2010
100471;Franklin India Bluechip Fund-Growth;199.8248;197.8266;199.8248;20-Jul-2010
100471;Franklin India Bluechip Fund-Growth;200.8961;198.8871;200.8961;21-Jul-2010
100471;Franklin India Bluechip Fund-Growth;201.9894;199.9695;201.9894;22-Jul-2010
100471;Franklin India Bluechip Fund-Growth;202.5183;200.4931;202.5183;23-Jul-2010
100471;Franklin India Bluechip Fund-Growth;202.2104;200.1883;202.2104;26-Jul-2010
100471;Franklin India Bluechip Fund-Growth;202.4552;200.4306;202.4552;27-Jul-2010
100471;Franklin India Bluechip Fund-Growth;202.2669;200.2442;202.2669;28-Jul-2010
100471;Franklin India Bluechip Fund-Growth;202.6448;200.6184;202.6448;29-Jul-2010
100471;Franklin India Bluechip Fund-Growth;201.5386;199.5232;201.5386;30-Jul-2010
100471;Franklin India Bluechip Fund-Growth;203.6774;201.6406;203.6774;02-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.6053;202.5592;204.6053;03-Aug-2010
100471;Franklin India Bluechip Fund-Growth;205.3657;203.3120;205.3657;04-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.9166;202.8674;204.9166;05-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.0662;202.0255;204.0662;06-Aug-2010
100471;Franklin India Bluechip Fund-Growth;205.7721;203.7144;205.7721;09-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.9870;202.9371;204.9870;10-Aug-2010
100471;Franklin India Bluechip Fund-Growth;203.6540;201.6175;203.6540;11-Aug-2010
100471;Franklin India Bluechip Fund-Growth;203.4030;201.3690;203.4030;12-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.5832;202.5374;204.5832;13-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.4045;202.3605;204.4045;16-Aug-2010
100471;Franklin India Bluechip Fund-Growth;204.6975;202.6505;204.6975;17-Aug-2010
100471;Franklin India Bluechip Fund-Growth;206.3793;204.3155;206.3793;18-Aug-2010
100471;Franklin India Bluechip Fund-Growth;208.5771;206.4913;208.5771;19-Aug-2010
100471;Franklin India Bluechip Fund-Growth;207.9160;205.8368;207.9160;20-Aug-2010
100471;Franklin India Bluechip Fund-Growth;208.8143;206.7262;208.8143;23-Aug-2010
100471;Franklin India Bluechip Fund-Growth;207.8140;205.7359;207.8140;24-Aug-2010
100471;Franklin India Bluechip Fund-Growth;206.5168;204.4516;206.5168;25-Aug-2010
100471;Franklin India Bluechip Fund-Growth;207.3540;205.2805;207.3540;26-Aug-2010
100471;Franklin India Bluechip Fund-Growth;205.9261;203.8668;205.9261;27-Aug-2010
100471;Franklin India Bluechip Fund-Growth;206.5614;204.4958;206.5614;30-Aug-2010
100471;Franklin India Bluechip Fund-Growth;205.8579;203.7993;205.8579;31-Aug-2010
100471;Franklin India Bluechip Fund-Growth;208.4110;206.3269;208.4110;01-Sep-2010
100471;Franklin India Bluechip Fund-Growth;208.5201;206.4349;208.5201;02-Sep-2010
100471;Franklin India Bluechip Fund-Growth;209.0059;206.9158;209.0059;03-Sep-2010
100471;Franklin India Bluechip Fund-Growth;211.6965;209.5795;211.6965;06-Sep-2010
100471;Franklin India Bluechip Fund-Growth;213.2985;211.1655;213.2985;07-Sep-2010
100471;Franklin India Bluechip Fund-Growth;213.5526;211.4171;213.5526;08-Sep-2010
100471;Franklin India Bluechip Fund-Growth;214.8307;212.6824;214.8307;09-Sep-2010
100471;Franklin India Bluechip Fund-Growth;218.4104;216.2263;218.4104;13-Sep-2010
100471;Franklin India Bluechip Fund-Growth;219.8786;217.6798;219.8786;14-Sep-2010
100471;Franklin India Bluechip Fund-Growth;221.3586;219.1450;221.3586;15-Sep-2010
100471;Franklin India Bluechip Fund-Growth;219.8121;217.6140;219.8121;16-Sep-2010
100471;Franklin India Bluechip Fund-Growth;222.0814;219.8606;222.0814;17-Sep-2010
100471;Franklin India Bluechip Fund-Growth;223.9622;221.7226;223.9622;20-Sep-2010
100471;Franklin India Bluechip Fund-Growth;224.7913;222.5434;224.7913;21-Sep-2010
100471;Franklin India Bluechip Fund-Growth;224.0659;221.8252;224.0659;22-Sep-2010
100471;Franklin India Bluechip Fund-Growth;222.9857;220.7558;222.9857;23-Sep-2010
100471;Franklin India Bluechip Fund-Growth;224.8768;222.6280;224.8768;24-Sep-2010
100471;Franklin India Bluechip Fund-Growth;225.9522;223.6927;225.9522;27-Sep-2010
100471;Franklin India Bluechip Fund-Growth;226.2478;223.9853;226.2478;28-Sep-2010
100471;Franklin India Bluechip Fund-Growth;224.6323;222.3860;224.6323;29-Sep-2010
100471;Franklin India Bluechip Fund-Growth;224.5342;222.2889;224.5342;30-Sep-2010
100471;Franklin India Bluechip Fund-Growth;228.4092;226.1251;228.4092;01-Oct-2010
100471;Franklin India Bluechip Fund-Growth;228.9959;226.7059;228.9959;04-Oct-2010
100471;Franklin India Bluechip Fund-Growth;228.6617;226.3751;228.6617;05-Oct-2010
100471;Franklin India Bluechip Fund-Growth;230.5703;228.2646;230.5703;06-Oct-2010
100471;Franklin India Bluechip Fund-Growth;229.1074;226.8163;229.1074;07-Oct-2010
100471;Franklin India Bluechip Fund-Growth;227.8174;225.5392;227.8174;08-Oct-2010
100471;Franklin India Bluechip Fund-Growth;228.7515;226.4640;228.7515;11-Oct-2010
100471;Franklin India Bluechip Fund-Growth;227.1780;224.9062;227.1780;12-Oct-2010
100471;Franklin India Bluechip Fund-Growth;230.5429;228.2375;230.5429;13-Oct-2010
100471;Franklin India Bluechip Fund-Growth;228.9635;226.6739;228.9635;14-Oct-2010
100471;Franklin India Bluechip Fund-Growth;225.1894;222.9375;225.1894;15-Oct-2010
100471;Franklin India Bluechip Fund-Growth;225.2470;222.9945;225.2470;18-Oct-2010
100471;Franklin India Bluechip Fund-Growth;224.1967;221.9547;224.1967;19-Oct-2010
100471;Franklin India Bluechip Fund-Growth;223.1678;220.9361;223.1678;20-Oct-2010
100471;Franklin India Bluechip Fund-Growth;226.4940;224.2291;226.4940;21-Oct-2010
100471;Franklin India Bluechip Fund-Growth;226.3484;224.0849;226.3484;22-Oct-2010
100471;Franklin India Bluechip Fund-Growth;227.6337;225.3574;227.6337;25-Oct-2010
100471;Franklin India Bluechip Fund-Growth;225.8844;223.6256;225.8844;26-Oct-2010
100471;Franklin India Bluechip Fund-Growth;223.4777;221.2429;223.4777;27-Oct-2010
100471;Franklin India Bluechip Fund-Growth;223.1310;220.8997;223.1310;28-Oct-2010
100471;Franklin India Bluechip Fund-Growth;222.7409;220.5135;222.7409;29-Oct-2010
100471;Franklin India Bluechip Fund-Growth;226.0448;223.7844;226.0448;01-Nov-2010
100471;Franklin India Bluechip Fund-Growth;226.8634;224.5948;226.8634;02-Nov-2010
100471;Franklin India Bluechip Fund-Growth;227.6934;225.4165;227.6934;03-Nov-2010
100471;Franklin India Bluechip Fund-Growth;231.4125;229.0984;231.4125;04-Nov-2010
100471;Franklin India Bluechip Fund-Growth;231.0324;228.7221;231.0324;08-Nov-2010
100471;Franklin India Bluechip Fund-Growth;232.3947;230.0708;232.3947;09-Nov-2010
100471;Franklin India Bluechip Fund-Growth;231.4669;229.1522;231.4669;10-Nov-2010
100471;Franklin India Bluechip Fund-Growth;228.4237;226.1395;228.4237;11-Nov-2010
100471;Franklin India Bluechip Fund-Growth;224.4338;222.1895;224.4338;12-Nov-2010
100471;Franklin India Bluechip Fund-Growth;225.4322;223.1779;225.4322;15-Nov-2010
100471;Franklin India Bluechip Fund-Growth;222.7440;220.5166;222.7440;16-Nov-2010
100471;Franklin India Bluechip Fund-Growth;223.4346;221.2003;223.4346;18-Nov-2010
100471;Franklin India Bluechip Fund-Growth;220.7114;218.5043;220.7114;19-Nov-2010
100471;Franklin India Bluechip Fund-Growth;223.6710;221.4343;223.6710;22-Nov-2010
100471;Franklin India Bluechip Fund-Growth;221.6234;219.4072;221.6234;23-Nov-2010
100471;Franklin India Bluechip Fund-Growth;219.8622;217.6636;219.8622;24-Nov-2010
100471;Franklin India Bluechip Fund-Growth;218.1583;215.9767;218.1583;25-Nov-2010
100471;Franklin India Bluechip Fund-Growth;216.9007;214.7317;216.9007;26-Nov-2010
100471;Franklin India Bluechip Fund-Growth;219.3573;217.1637;219.3573;29-Nov-2010
100471;Franklin India Bluechip Fund-Growth;221.9834;219.7636;221.9834;30-Nov-2010
100471;Franklin India Bluechip Fund-Growth;224.2925;222.0496;224.2925;01-Dec-2010
100471;Franklin India Bluechip Fund-Growth;225.7644;223.5068;225.7644;02-Dec-2010
100471;Franklin India Bluechip Fund-Growth;225.3450;223.0916;225.3450;03-Dec-2010
100471;Franklin India Bluechip Fund-Growth;225.0501;222.7996;225.0501;06-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.4154;222.1712;224.4154;07-Dec-2010
100471;Franklin India Bluechip Fund-Growth;223.1984;220.9664;223.1984;08-Dec-2010
100471;Franklin India Bluechip Fund-Growth;218.5014;216.3164;218.5014;09-Dec-2010
100471;Franklin India Bluechip Fund-Growth;221.0044;218.7944;221.0044;10-Dec-2010
100471;Franklin India Bluechip Fund-Growth;222.8423;220.6139;222.8423;13-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.2697;222.0270;224.2697;14-Dec-2010
100471;Franklin India Bluechip Fund-Growth;222.7480;220.5205;222.7480;15-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.5048;222.2598;224.5048;16-Dec-2010
100471;Franklin India Bluechip Fund-Growth;223.5916;221.3557;223.5916;20-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.7797;222.5319;224.7797;21-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.8398;222.5914;224.8398;22-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.2552;222.0126;224.2552;23-Dec-2010
100471;Franklin India Bluechip Fund-Growth;224.6733;222.4266;224.6733;24-Dec-2010
100471;Franklin India Bluechip Fund-Growth;223.7283;221.4910;223.7283;27-Dec-2010
100471;Franklin India Bluechip Fund-Growth;223.5567;221.3211;223.5567;28-Dec-2010
100471;Franklin India Bluechip Fund-Growth;225.9556;223.6960;225.9556;29-Dec-2010
100471;Franklin India Bluechip Fund-Growth;226.8551;224.5865;226.8551;30-Dec-2010
100471;Franklin India Bluechip Fund-Growth;228.3293;226.0460;228.3293;31-Dec-2010
100471;Franklin India Bluechip Fund-Growth;229.2768;226.9840;229.2768;03-Jan-2011
100471;Franklin India Bluechip Fund-Growth;228.7541;226.4666;228.7541;04-Jan-2011
100471;Franklin India Bluechip Fund-Growth;226.9428;224.6734;226.9428;05-Jan-2011
100471;Franklin India Bluechip Fund-Growth;225.9630;223.7034;225.9630;06-Jan-2011
100471;Franklin India Bluechip Fund-Growth;221.9704;219.7507;221.9704;07-Jan-2011
100471;Franklin India Bluechip Fund-Growth;217.6831;215.5063;217.6831;10-Jan-2011
100471;Franklin India Bluechip Fund-Growth;217.5359;215.3605;217.5359;11-Jan-2011
100471;Franklin India Bluechip Fund-Growth;220.8491;218.6406;220.8491;12-Jan-2011
100471;Franklin India Bluechip Fund-Growth;217.3560;215.1824;217.3560;13-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.1995;212.0575;214.1995;14-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.3861;212.2422;214.3861;17-Jan-2011
100471;Franklin India Bluechip Fund-Growth;215.5341;213.3788;215.5341;18-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.8660;212.7173;214.8660;19-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.9640;212.8144;214.9640;20-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.9858;212.8359;214.9858;21-Jan-2011
100471;Franklin India Bluechip Fund-Growth;216.3508;214.1873;216.3508;24-Jan-2011
100471;Franklin India Bluechip Fund-Growth;214.9092;212.7601;214.9092;25-Jan-2011
100471;Franklin India Bluechip Fund-Growth;211.2181;209.1059;211.2181;27-Jan-2011
100471;Franklin India Bluechip Fund-Growth;207.9798;205.9000;207.9798;28-Jan-2011
100471;Franklin India Bluechip Fund-Growth;209.1805;207.0887;209.1805;31-Jan-2011
100471;Franklin India Bluechip Fund-Growth;205.9368;203.8774;205.9368;01-Feb-2011
100471;Franklin India Bluechip Fund-Growth;206.4585;204.3939;206.4585;02-Feb-2011
100471;Franklin India Bluechip Fund-Growth;209.7210;207.6238;209.7210;03-Feb-2011
100471;Franklin India Bluechip Fund-Growth;205.7620;203.7044;205.7620;04-Feb-2011
100471;Franklin India Bluechip Fund-Growth;205.6573;203.6007;205.6573;07-Feb-2011
100471;Franklin India Bluechip Fund-Growth;202.6893;200.6624;202.6893;08-Feb-2011
100471;Franklin India Bluechip Fund-Growth;201.2295;199.2172;201.2295;09-Feb-2011
100471;Franklin India Bluechip Fund-Growth;200.3809;198.3771;200.3809;10-Feb-2011
100471;Franklin India Bluechip Fund-Growth;202.9735;200.9438;202.9735;11-Feb-2011
100471;Franklin India Bluechip Fund-Growth;208.2217;206.1395;208.2217;14-Feb-2011
100471;Franklin India Bluechip Fund-Growth;209.1030;207.0120;209.1030;15-Feb-2011
100471;Franklin India Bluechip Fund-Growth;208.8720;206.7833;208.8720;16-Feb-2011
100471;Franklin India Bluechip Fund-Growth;210.8396;208.7312;210.8396;17-Feb-2011
100471;Franklin India Bluechip Fund-Growth;207.9434;205.8640;207.9434;18-Feb-2011
100471;Franklin India Bluechip Fund-Growth;209.4794;207.3846;209.4794;21-Feb-2011
100471;Franklin India Bluechip Fund-Growth;207.9327;205.8534;207.9327;22-Feb-2011
100471;Franklin India Bluechip Fund-Growth;206.6029;204.5369;206.6029;23-Feb-2011
100471;Franklin India Bluechip Fund-Growth;202.0960;200.0750;202.0960;24-Feb-2011
100471;Franklin India Bluechip Fund-Growth;202.5012;200.4762;202.5012;25-Feb-2011
100471;Franklin India Bluechip Fund-Growth;203.4367;201.4023;203.4367;28-Feb-2011
100471;Franklin India Bluechip Fund-Growth;209.2762;207.1834;209.2762;01-Mar-2011
100471;Franklin India Bluechip Fund-Growth;208.9457;206.8562;208.9457;03-Mar-2011
100471;Franklin India Bluechip Fund-Growth;209.1812;207.0894;209.1812;04-Mar-2011
100471;Franklin India Bluechip Fund-Growth;206.8788;204.8100;206.8788;07-Mar-2011
100471;Franklin India Bluechip Fund-Growth;208.9372;206.8478;208.9372;08-Mar-2011
100471;Franklin India Bluechip Fund-Growth;209.4959;207.4009;209.4959;09-Mar-2011
100471;Franklin India Bluechip Fund-Growth;208.6274;206.5411;208.6274;10-Mar-2011
100471;Franklin India Bluechip Fund-Growth;206.9158;204.8466;206.9158;11-Mar-2011
100471;Franklin India Bluechip Fund-Growth;208.9822;206.8924;208.9822;14-Mar-2011
100471;Franklin India Bluechip Fund-Growth;206.0750;204.0143;206.0750;15-Mar-2011
100471;Franklin India Bluechip Fund-Growth;208.4055;206.3214;208.4055;16-Mar-2011
100471;Franklin India Bluechip Fund-Growth;207.6214;205.5452;207.6214;17-Mar-2011
100471;Franklin India Bluechip Fund-Growth;205.7075;203.6504;205.7075;18-Mar-2011
100471;Franklin India Bluechip Fund-Growth;205.5384;203.4830;205.5384;21-Mar-2011
100471;Franklin India Bluechip Fund-Growth;207.1508;205.0793;207.1508;22-Mar-2011
100471;Franklin India Bluechip Fund-Growth;209.1939;207.1020;209.1939;23-Mar-2011
100471;Franklin India Bluechip Fund-Growth;210.4022;208.2982;210.4022;24-Mar-2011
100471;Franklin India Bluechip Fund-Growth;214.1369;211.9955;214.1369;25-Mar-2011
100471;Franklin India Bluechip Fund-Growth;214.9712;212.8215;214.9712;28-Mar-2011
100471;Franklin India Bluechip Fund-Growth;216.6182;214.4520;216.6182;29-Mar-2011
100471;Franklin India Bluechip Fund-Growth;218.1863;216.0044;218.1863;30-Mar-2011
100471;Franklin India Bluechip Fund-Growth;219.1105;216.9194;219.1105;31-Mar-2011
100471;Franklin India Bluechip Fund-Growth;219.2214;217.0292;219.2214;01-Apr-2011
100471;Franklin India Bluechip Fund-Growth;222.0788;219.8580;222.0788;04-Apr-2011
100471;Franklin India Bluechip Fund-Growth;222.3346;220.1113;222.3346;05-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.7946;219.5767;221.7946;06-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.5435;219.3281;221.5435;07-Apr-2011
100471;Franklin India Bluechip Fund-Growth;220.4105;218.2064;220.4105;08-Apr-2011
100471;Franklin India Bluechip Fund-Growth;219.0266;216.8363;219.0266;11-Apr-2011
100471;Franklin India Bluechip Fund-Growth;222.4354;220.2110;222.4354;13-Apr-2011
100471;Franklin India Bluechip Fund-Growth;219.9276;217.7283;219.9276;15-Apr-2011
100471;Franklin India Bluechip Fund-Growth;217.7024;215.5254;217.7024;18-Apr-2011
100471;Franklin India Bluechip Fund-Growth;217.7498;215.5723;217.7498;19-Apr-2011
100471;Franklin India Bluechip Fund-Growth;220.7573;218.5497;220.7573;20-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.0290;218.8187;221.0290;21-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.5331;219.3178;221.5331;25-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.5318;219.3165;221.5318;26-Apr-2011
100471;Franklin India Bluechip Fund-Growth;221.0069;218.7968;221.0069;27-Apr-2011
